miRNA	value
hsa-miR-628-3p	-2.063907
hsa-miR-6735-5p	-1.098233
hsa-miR-7706	-1.340485
hsa-miR-187-3p	-1.1190257
hsa-miR-6770-5p	-1.313363
hsa-miR-6855-5p	-1.487507
hsa-miR-4691-5p	-0.934502
hsa-miR-6850-3p	-1.293711
hsa-miR-3677-3p	-0.701677
hsa-miR-3201	-1.63175
hsa-miR-4435	-1.253457
hsa-miR-3972	-1.244529
hsa-miR-4436b-3p	-1.052097
hsa-miR-4746-5p	-1.615724
hsa-miR-4434	-1.436006
hsa-miR-1283	-0.926352
hsa-miR-4251	-1.082661
hsa-miR-3121-3p	-1.087086
hsa-miR-3944-3p	-1.210802
hsa-miR-584-3p	-1.623686
hsa-miR-3176	-1.239012
hsa-miR-758-5p	0.119966
hsa-miR-3183	-1.456352
hsa-miR-6808-3p	-1.263611
hsa-miR-424-3p	-0.862346
hsa-miR-1912	-0.908509
hsa-miR-1298-5p	-0.54501
hsa-miR-6793-3p	-0.355374
hsa-miR-6760-5p	-0.558936
hsa-miR-1291	-1.200554
hsa-miR-4665-5p	1.145033
hsa-miR-4683	-1.058982
hsa-miR-4489	-0.75253
hsa-miR-6836-5p	-1.369067
hsa-miR-92b-5p	-0.21444465
hsa-miR-4492	-0.471918
hsa-miR-27a-5p	-0.98586
hsa-miR-1910-3p	-1.207259
hsa-miR-873-3p	0.06597547
hsa-miR-296-3p	-0.6439928
hsa-miR-4783-3p	-0.295122
hsa-miR-7158-3p	-1.544878
hsa-miR-616-3p	-0.716264
hsa-miR-874-5p	-1.465042
hsa-miR-1251-5p	-1.678963
hsa-miR-4799-5p	-1.579215
hsa-miR-4757-3p	-1.311936
hsa-miR-503-3p	-1.17317
hsa-miR-4751	-1.468146
hsa-miR-6801-5p	-1.351094
hsa-miR-3127-3p	2.48757
hsa-miR-2110	-0.3654289
hsa-miR-452-3p	-1.362274
hsa-miR-5688	-1.144501
hsa-miR-6874-5p	-1.172957
hsa-miR-1266-5p	-0.96521
hsa-miR-4436a	-1.078159
hsa-miR-3690	-1.479455
hsa-miR-4520-2-3p	-1.740142
hsa-miR-138-1-3p	-1.418609
hsa-miR-4292	-1.469266
hsa-miR-1178-5p	-1.446057
hsa-miR-127-5p	-0.945605
hsa-miR-938	-0.983641
hsa-miR-7157-5p	-0.701472
hsa-miR-1287-3p	-0.842977
hsa-miR-7112-5p	-1.270793
hsa-miR-6807-3p	-0.956784
hsa-miR-6771-5p	-0.497366
hsa-miR-3175	-1.297812
hsa-miR-4487	-0.4641898
hsa-miR-28-3p	-1.019259
hsa-miR-4663	-1.306907
hsa-miR-3135a	-1.80921
hsa-miR-4266	-1.003907
hsa-miR-4485-3p	-1.079379
hsa-miR-511-3p	2.202278
hsa-miR-6749-3p	-1.255587
hsa-miR-941	-1.714203
hsa-miR-6501-3p	-1.362519
hsa-miR-1295a	-1.28788
hsa-miR-4757-5p	-1.771897
hsa-miR-6070	-1.272512
hsa-miR-4711-5p	-0.1967306
hsa-miR-4451	-1.101876
hsa-miR-6821-3p	-2.007596
hsa-miR-6882-5p	-1.527011
hsa-miR-3918	-1.835802
hsa-miR-3934-3p	-1.031449
hsa-miR-3178	-1.162115
hsa-miR-576-3p	-1.395306
hsa-miR-4517	-1.249753
hsa-miR-3074-5p	-0.2091008
hsa-miR-3654	-1.213533
hsa-miR-8080	-0.48875
hsa-miR-7162-3p	-1.132103
hsa-miR-3944-5p	-1.332094
hsa-miR-5684	-1.304628
hsa-miR-1301-5p	-1.465466
hsa-miR-663b	-1.208857
hsa-miR-6868-5p	-1.291667
hsa-miR-323a-5p	-1.407606
hsa-miR-302d-5p	-1.077413
hsa-miR-5095	-1.501756
hsa-miR-4727-5p	-1.48955
hsa-miR-4449	-1.318974
hsa-miR-508-5p	-0.331754
hsa-miR-218-2-3p	-1.364221
hsa-miR-365b-5p	-1.156443
hsa-miR-200c-3p	-0.897623
hsa-miR-6729-5p	0.34796
hsa-miR-3619-5p	-0.227398
hsa-miR-4302	-0.870429
hsa-miR-942-3p	-0.667569
hsa-miR-4319	-0.994577
hsa-miR-6737-5p	-0.503859
hsa-miR-3200-5p	-1.070802
hsa-miR-3180	-1.079585
hsa-miR-34c-3p	-1.757409
hsa-miR-744-5p	-1.677166
hsa-miR-668-5p	-0.70081894
hsa-miR-214-3p	0.988981
hsa-miR-4285	-1.50704
hsa-miR-24-2-5p	-2.099804
hsa-miR-3189-5p	-1.373613
hsa-miR-4293	-2.054894
hsa-miR-596	-0.959436
hsa-miR-4498	-1.633716
hsa-miR-4520-3p	-1.766113
hsa-miR-3124-5p	-1.984812
hsa-miR-4261	-1.094149
hsa-miR-3909	-1.29791
hsa-miR-3661	-1.740793
hsa-miR-6781-3p	-1.494778
hsa-miR-1292-5p	-1.617224
hsa-miR-4519	-0.987409
hsa-miR-339-5p	-1.880325
hsa-miR-1193	-1.249427
hsa-miR-4267	-1.282173
hsa-miR-4469	-1.235547
hsa-miR-3687	-1.471895
hsa-miR-219a-1-3p	-1.819241
hsa-miR-7160-5p	-1.881654
hsa-miR-1909-3p	-1.417593
hsa-miR-934	-1.633735
hsa-miR-6842-3p	-1.974542
hsa-miR-6499-5p	-1.825539
hsa-miR-193b-5p	-1.356272
hsa-miR-323b-3p	-1.410153
hsa-miR-4792	-0.5280045
hsa-miR-675-5p	-1.362067
hsa-miR-6872-3p	-1.267937
hsa-miR-4697-5p	-2.312825
hsa-miR-6853-3p	-2.25341
hsa-miR-4479	-1.145149
hsa-miR-3191-3p	-1.880008
hsa-miR-1231	-2.50715
hsa-miR-6894-5p	-0.922874
hsa-miR-1180-5p	-2.394417
