miRNA	value
hsa-miR-1271-3p	-1.015101
hsa-miR-4635	-0.921324
hsa-miR-3130-3p	-0.546604
hsa-miR-5003-5p	-0.671229
hsa-miR-4470	-0.7724
hsa-miR-4781-5p	-0.3856161
hsa-miR-1913	-0.876528
hsa-miR-378b	-0.657847
hsa-miR-3692-3p	-0.724949
hsa-miR-922	-0.5654287
hsa-miR-3605-5p	0.03735916
hsa-miR-216b-5p	-0.980764
hsa-miR-4501	-0.360278
hsa-miR-1199-5p	-1.371296
hsa-miR-6816-3p	-0.512057
hsa-miR-7854-3p	-0.890745
hsa-miR-4423-3p	-1.154837
hsa-miR-3939	-0.85679
hsa-miR-4633-3p	-0.3968147
hsa-miR-378d	-0.562021
hsa-miR-4783-5p	-0.913567
hsa-miR-218-1-3p	-0.960079
hsa-miR-3651	-1.104518
hsa-miR-611	-0.819267
hsa-miR-5089-3p	-0.640879
hsa-miR-380-5p	-0.6730544
hsa-miR-890	-0.5426065
hsa-miR-628-3p	-1.092474
hsa-miR-6735-5p	-0.600771
hsa-miR-7706	-0.568117
hsa-miR-187-3p	-0.6122811
hsa-miR-6770-5p	-1.113307
hsa-miR-6855-5p	-0.774985
hsa-miR-4691-5p	-0.627764
hsa-miR-6850-3p	-1.151257
hsa-miR-3677-3p	-0.823143
hsa-miR-3201	-0.887492
hsa-miR-4435	-0.688473
hsa-miR-3972	-0.864205
hsa-miR-4436b-3p	-0.898486
hsa-miR-4746-5p	-0.982305
hsa-miR-4434	-0.96797
hsa-miR-1283	-0.978003
hsa-miR-4251	-0.80967
hsa-miR-3121-3p	-0.652797
hsa-miR-3944-3p	-0.95645
hsa-miR-584-3p	-0.947302
hsa-miR-3176	-0.66946
hsa-miR-758-5p	-0.686398
hsa-miR-3183	-1.075155
hsa-miR-6808-3p	-0.729284
hsa-miR-424-3p	-0.782769
hsa-miR-1912	-0.801891
hsa-miR-1298-5p	-0.791489
hsa-miR-6793-3p	-0.542252
hsa-miR-6760-5p	-0.2199458
hsa-miR-1291	-0.806258
hsa-miR-4665-5p	-0.849103
hsa-miR-4683	-0.459746
hsa-miR-4489	-0.2535865
hsa-miR-6836-5p	-0.709962
hsa-miR-92b-5p	-0.811808
hsa-miR-4492	-0.852211
hsa-miR-27a-5p	1.64004
hsa-miR-1910-3p	-0.852288
hsa-miR-873-3p	-0.812121
hsa-miR-296-3p	-0.6503047
hsa-miR-4783-3p	-0.904995
hsa-miR-7158-3p	-1.000176
hsa-miR-616-3p	-0.5457554
hsa-miR-874-5p	-0.88387
hsa-miR-1251-5p	-1.245902
hsa-miR-4799-5p	-0.944594
hsa-miR-4757-3p	-0.755412
hsa-miR-503-3p	-0.554324
hsa-miR-4751	-0.878749
hsa-miR-6801-5p	-0.82914
hsa-miR-3127-3p	-1.059659
hsa-miR-2110	-0.712972
hsa-miR-452-3p	-0.828771
hsa-miR-5688	-0.445933
hsa-miR-6874-5p	-1.097642
hsa-miR-1266-5p	-0.849151
hsa-miR-4436a	-0.509476
hsa-miR-3690	-1.02205
hsa-miR-4520-2-3p	-0.94287
hsa-miR-138-1-3p	-0.5585812
hsa-miR-4292	-1.100077
hsa-miR-1178-5p	-1.170804
hsa-miR-127-5p	-0.727322
hsa-miR-938	-0.8383164
hsa-miR-7157-5p	-0.29876
hsa-miR-1287-3p	-0.436844
hsa-miR-7112-5p	-0.876597
hsa-miR-6807-3p	-0.625798
hsa-miR-6771-5p	-0.570844
hsa-miR-3175	-1.265475
hsa-miR-4487	-0.791152
hsa-miR-28-3p	-0.7887777
hsa-miR-4663	-0.875033
hsa-miR-3135a	-0.981662
hsa-miR-4266	-0.816427
hsa-miR-4485-3p	-0.757919
hsa-miR-511-3p	-0.767854
hsa-miR-6749-3p	-0.975819
hsa-miR-941	-0.837184
hsa-miR-6501-3p	-1.066981
hsa-miR-1295a	-0.591258
hsa-miR-4757-5p	-0.990274
hsa-miR-6070	-1.168348
hsa-miR-4711-5p	-0.788849
hsa-miR-4451	-0.612818
hsa-miR-6821-3p	-1.306752
hsa-miR-6882-5p	-0.907582
hsa-miR-3918	-0.720903
hsa-miR-3934-3p	-0.352313
hsa-miR-3178	-1.109256
hsa-miR-576-3p	-0.2252484
hsa-miR-4517	-0.371684
hsa-miR-3074-5p	-0.942096
hsa-miR-3654	-1.145783
hsa-miR-8080	-0.287326
hsa-miR-7162-3p	-0.710181
hsa-miR-3944-5p	-1.070513
hsa-miR-5684	-0.8326729
hsa-miR-1301-5p	-1.150854
hsa-miR-663b	-1.139846
hsa-miR-6868-5p	-0.832618
hsa-miR-323a-5p	-0.817324
hsa-miR-302d-5p	-0.8214866
hsa-miR-5095	-0.823782
hsa-miR-4727-5p	-1.013535
hsa-miR-4449	-1.183024
hsa-miR-508-5p	-0.4970612
hsa-miR-218-2-3p	-1.152714
hsa-miR-365b-5p	-0.709309
hsa-miR-200c-3p	-0.869584
hsa-miR-6729-5p	-0.639392
hsa-miR-3619-5p	-0.980375
hsa-miR-4302	-0.904929
hsa-miR-942-3p	-1.240152
hsa-miR-4319	-0.843102
hsa-miR-6737-5p	-0.818791
hsa-miR-3200-5p	-0.873486
hsa-miR-3180	-0.620913
hsa-miR-34c-3p	-1.357481
hsa-miR-744-5p	-1.082134
hsa-miR-668-5p	-0.6993842
hsa-miR-214-3p	-1.008388
hsa-miR-4285	-0.897183
hsa-miR-24-2-5p	-1.284766
hsa-miR-3189-5p	-1.116801
hsa-miR-4293	-0.84321
hsa-miR-596	-0.8304768
hsa-miR-4498	-0.902123
hsa-miR-4520-3p	-0.963844
hsa-miR-3124-5p	-1.123528
hsa-miR-4261	-0.945927
hsa-miR-3909	-1.037411
hsa-miR-3661	-1.044113
hsa-miR-6781-3p	-1.046679
hsa-miR-1292-5p	-1.297899
hsa-miR-4519	-1.010596
hsa-miR-339-5p	-0.992659
hsa-miR-1193	-1.355092
hsa-miR-4267	-1.262392
hsa-miR-4469	-1.240905
hsa-miR-3687	-0.698765
hsa-miR-219a-1-3p	-1.062754
hsa-miR-7160-5p	-0.930713
hsa-miR-1909-3p	-1.254105
hsa-miR-934	-1.225421
hsa-miR-6842-3p	-1.183065
hsa-miR-6499-5p	-0.659979
hsa-miR-193b-5p	-0.572177
hsa-miR-323b-3p	-0.704044
hsa-miR-4792	-1.186371
hsa-miR-675-5p	-1.151285
hsa-miR-6872-3p	-1.080269
hsa-miR-4697-5p	-1.255213
hsa-miR-6853-3p	-1.423422
hsa-miR-4479	-1.081046
hsa-miR-3191-3p	-1.154031
hsa-miR-1231	-1.617421
hsa-miR-6894-5p	-0.817846
hsa-miR-1180-5p	-1.528633
