miRNA	value
hsa-miR-4781-5p	-0.58579
hsa-miR-1913	-0.614281
hsa-miR-378b	-0.683345
hsa-miR-3692-3p	-0.880369
hsa-miR-922	-0.5275045
hsa-miR-3605-5p	-0.2951037
hsa-miR-216b-5p	-0.86166
hsa-miR-4501	-0.636935
hsa-miR-1199-5p	-1.075539
hsa-miR-6816-3p	-0.611058
hsa-miR-7854-3p	-0.899431
hsa-miR-4423-3p	-0.658673
hsa-miR-3939	-0.685248
hsa-miR-4633-3p	-0.780492
hsa-miR-378d	-0.677059
hsa-miR-4783-5p	-0.901952
hsa-miR-218-1-3p	-0.7264988
hsa-miR-3651	-0.307049
hsa-miR-611	-0.912714
hsa-miR-5089-3p	-0.310034
hsa-miR-380-5p	-0.706458
hsa-miR-890	-0.6055933
hsa-miR-628-3p	-0.621215
hsa-miR-6735-5p	-0.588103
hsa-miR-7706	-0.905572
hsa-miR-187-3p	-0.984594
hsa-miR-6770-5p	-0.952106
hsa-miR-6855-5p	-0.852417
hsa-miR-4691-5p	-0.603405
hsa-miR-6850-3p	-1.133236
hsa-miR-3677-3p	-0.904997
hsa-miR-3201	-0.890743
hsa-miR-4435	-0.932087
hsa-miR-3972	-0.969075
hsa-miR-4436b-3p	-0.775198
hsa-miR-4746-5p	-0.952756
hsa-miR-4434	-0.635959
hsa-miR-1283	-0.727377
hsa-miR-4251	-0.670812
hsa-miR-3121-3p	-0.4438598
hsa-miR-3944-3p	-0.933503
hsa-miR-584-3p	-0.833534
hsa-miR-3176	-0.392741
hsa-miR-758-5p	-0.748611
hsa-miR-3183	-1.040326
hsa-miR-6808-3p	-0.789594
hsa-miR-424-3p	-0.784802
hsa-miR-1912	-0.461731
hsa-miR-1298-5p	-0.487401
hsa-miR-6793-3p	-0.808247
hsa-miR-6760-5p	-0.633937
hsa-miR-1291	-0.672885
hsa-miR-4665-5p	-0.686867
hsa-miR-4683	-0.688359
hsa-miR-4489	-0.3338465
hsa-miR-6836-5p	-1.10817
hsa-miR-92b-5p	-0.9583914
hsa-miR-4492	-1.127274
hsa-miR-27a-5p	-0.4632962
hsa-miR-1910-3p	-0.684015
hsa-miR-873-3p	-0.852685
hsa-miR-296-3p	-0.879709
hsa-miR-4783-3p	-0.953249
hsa-miR-7158-3p	-0.8021102
hsa-miR-616-3p	-0.6051517
hsa-miR-874-5p	-0.705452
hsa-miR-1251-5p	-1.064743
hsa-miR-4799-5p	-0.988817
hsa-miR-4757-3p	-0.936139
hsa-miR-503-3p	-1.004697
hsa-miR-4751	-0.904572
hsa-miR-6801-5p	-0.653653
hsa-miR-3127-3p	-1.047596
hsa-miR-2110	-0.850277
hsa-miR-452-3p	-0.871795
hsa-miR-5688	-0.56077
hsa-miR-6874-5p	-0.904343
hsa-miR-1266-5p	-0.896084
hsa-miR-4436a	-0.4612018
hsa-miR-3690	-0.936238
hsa-miR-4520-2-3p	-1.088534
hsa-miR-138-1-3p	-0.735389
hsa-miR-4292	-0.77522
hsa-miR-1178-5p	-0.891073
hsa-miR-127-5p	-0.554905
hsa-miR-938	-0.5720949
hsa-miR-7157-5p	-0.648915
hsa-miR-1287-3p	-0.634633
hsa-miR-7112-5p	-0.848557
hsa-miR-6807-3p	-0.727463
hsa-miR-6771-5p	-0.526583
hsa-miR-3175	-0.938399
hsa-miR-4487	-0.788943
hsa-miR-28-3p	-0.7963229
hsa-miR-4663	-0.899054
hsa-miR-3135a	-0.965397
hsa-miR-4266	-0.405487
hsa-miR-4485-3p	-0.848581
hsa-miR-511-3p	-1.072005
hsa-miR-6749-3p	-0.683931
hsa-miR-941	-0.8316559
hsa-miR-6501-3p	-1.007185
hsa-miR-1295a	-0.755295
hsa-miR-4757-5p	-0.898035
hsa-miR-6070	-1.07873
hsa-miR-4711-5p	-0.828908
hsa-miR-4451	-0.789316
hsa-miR-6821-3p	-1.064449
hsa-miR-6882-5p	-1.026724
hsa-miR-3918	-0.567293
hsa-miR-3934-3p	-0.653401
hsa-miR-3178	-1.081646
hsa-miR-576-3p	-0.4249157
hsa-miR-4517	-0.7283083
hsa-miR-3074-5p	-0.443611
hsa-miR-3654	-0.705678
hsa-miR-8080	-0.2623051
hsa-miR-7162-3p	-0.892324
hsa-miR-3944-5p	-0.892267
hsa-miR-5684	-0.828527
hsa-miR-1301-5p	-1.141524
hsa-miR-663b	-1.008814
hsa-miR-6868-5p	-0.715062
hsa-miR-323a-5p	-0.925964
hsa-miR-302d-5p	-0.9596895
hsa-miR-5095	-0.69158
hsa-miR-4727-5p	-1.060618
hsa-miR-4449	-1.136412
hsa-miR-508-5p	-0.838419
hsa-miR-218-2-3p	-1.1348224
hsa-miR-365b-5p	-0.71833
hsa-miR-200c-3p	-0.669232
hsa-miR-6729-5p	-0.552513
hsa-miR-3619-5p	-1.104685
hsa-miR-4302	-0.729681
hsa-miR-942-3p	-1.164104
hsa-miR-4319	-0.41427
hsa-miR-6737-5p	-0.828701
hsa-miR-3200-5p	-0.868419
hsa-miR-3180	-0.836816
hsa-miR-34c-3p	-1.368499
hsa-miR-744-5p	-0.738636
hsa-miR-668-5p	-0.57619
hsa-miR-214-3p	-0.975939
hsa-miR-4285	-1.083688
hsa-miR-24-2-5p	-0.854951
hsa-miR-3189-5p	-0.789303
hsa-miR-4293	-1.008993
hsa-miR-596	-0.65811236
hsa-miR-4498	-0.654774
hsa-miR-4520-3p	-1.028387
hsa-miR-3124-5p	-0.950033
hsa-miR-4261	-0.707846
hsa-miR-3909	-1.041366
hsa-miR-3661	-0.946017
hsa-miR-6781-3p	-0.906671
hsa-miR-1292-5p	-1.092491
hsa-miR-4519	-1.105577
hsa-miR-339-5p	-0.982874
hsa-miR-1193	-0.737918
hsa-miR-4267	-1.000776
hsa-miR-4469	-0.934046
hsa-miR-3687	-1.073678
hsa-miR-219a-1-3p	-1.155447
hsa-miR-7160-5p	-1.087606
hsa-miR-1909-3p	-0.845574
hsa-miR-934	-1.151909
hsa-miR-6842-3p	-1.029413
hsa-miR-6499-5p	-1.18376
hsa-miR-193b-5p	-0.974823
hsa-miR-323b-3p	-0.922013
hsa-miR-4792	-0.93026
hsa-miR-675-5p	-0.735563
hsa-miR-6872-3p	-1.142144
hsa-miR-4697-5p	-1.355744
hsa-miR-6853-3p	-1.181725
hsa-miR-4479	-0.913283
hsa-miR-3191-3p	-0.930118
hsa-miR-1231	-1.563076
hsa-miR-6894-5p	-0.885274
hsa-miR-1180-5p	-1.278719
