miRNA	value
hsa-miR-4635	-0.928874
hsa-miR-3130-3p	-0.930338
hsa-miR-5003-5p	-0.93146
hsa-miR-4470	-0.931989
hsa-miR-4781-5p	-0.934482
hsa-miR-1913	-0.937498
hsa-miR-378b	-0.93853
hsa-miR-3692-3p	-0.939041
hsa-miR-922	-0.9415336
hsa-miR-3605-5p	-0.942705
hsa-miR-216b-5p	-0.943774
hsa-miR-4501	-0.944513
hsa-miR-1199-5p	-0.944909
hsa-miR-6816-3p	-0.945264
hsa-miR-7854-3p	-0.946852
hsa-miR-4423-3p	-0.948737
hsa-miR-3939	-0.953879
hsa-miR-4633-3p	-0.954166
hsa-miR-378d	-0.954187
hsa-miR-4783-5p	-0.95535
hsa-miR-218-1-3p	-0.9582169
hsa-miR-3651	-0.959155
hsa-miR-611	-0.9591999
hsa-miR-5089-3p	-0.96138
hsa-miR-380-5p	-0.963845
hsa-miR-890	-0.963967
hsa-miR-628-3p	-0.96482
hsa-miR-6735-5p	-0.96486
hsa-miR-7706	-0.966041
hsa-miR-187-3p	-0.9665764
hsa-miR-6770-5p	-0.966873
hsa-miR-6855-5p	-0.967309
hsa-miR-4691-5p	-0.970327
hsa-miR-6850-3p	-0.970457
hsa-miR-3677-3p	-0.971499
hsa-miR-3201	-0.978572
hsa-miR-4435	-0.978708
hsa-miR-3972	-0.979042
hsa-miR-4436b-3p	-0.980826
hsa-miR-4746-5p	-0.985181
hsa-miR-4434	-0.986519
hsa-miR-1283	-0.986947
hsa-miR-4251	-0.990195
hsa-miR-3121-3p	-0.990294
hsa-miR-3944-3p	-0.990782
hsa-miR-584-3p	-0.991042
hsa-miR-3176	-0.991568
hsa-miR-758-5p	-0.99422
hsa-miR-3183	-0.994889
hsa-miR-6808-3p	-0.997944
hsa-miR-424-3p	-0.998054
hsa-miR-1912	-0.99808
hsa-miR-1298-5p	-1.000706
hsa-miR-6793-3p	-1.001516
hsa-miR-6760-5p	-1.006886
hsa-miR-1291	-1.007564
hsa-miR-4665-5p	-1.007833
hsa-miR-4683	-1.008921
hsa-miR-4489	-1.009283
hsa-miR-6836-5p	-1.009495
hsa-miR-92b-5p	-1.010153
hsa-miR-4492	-1.013779
hsa-miR-27a-5p	-1.016399
hsa-miR-1910-3p	-1.017064
hsa-miR-873-3p	-1.019978
hsa-miR-296-3p	-1.021315
hsa-miR-4783-3p	-1.027414
hsa-miR-7158-3p	-1.03039
hsa-miR-616-3p	-1.030476
hsa-miR-874-5p	-1.031108
hsa-miR-1251-5p	-1.032662
hsa-miR-4799-5p	-1.035755
hsa-miR-4757-3p	-1.038935
hsa-miR-503-3p	-1.039827
hsa-miR-4751	-1.040721
hsa-miR-6801-5p	-1.045208
hsa-miR-3127-3p	-1.051348
hsa-miR-2110	-1.051486
hsa-miR-452-3p	-1.05187
hsa-miR-5688	-1.05411
hsa-miR-6874-5p	-1.054669
hsa-miR-1266-5p	-1.059793
hsa-miR-4436a	-1.060258
hsa-miR-3690	-1.061607
hsa-miR-4520-2-3p	-1.069633
hsa-miR-138-1-3p	-1.074361
hsa-miR-4292	-1.077542
hsa-miR-1178-5p	-1.078301
hsa-miR-127-5p	-1.07972
hsa-miR-938	-1.083085
hsa-miR-7157-5p	-1.084774
hsa-miR-1287-3p	-1.089658
hsa-miR-7112-5p	-1.091823
hsa-miR-6807-3p	-1.093116
hsa-miR-6771-5p	-1.093566
hsa-miR-3175	-1.096225
hsa-miR-4487	-1.098064
hsa-miR-28-3p	-1.1051104
hsa-miR-4663	-1.107733
hsa-miR-3135a	-1.109421
hsa-miR-4266	-1.116403
hsa-miR-4485-3p	-1.116458
hsa-miR-511-3p	-1.11995
hsa-miR-6749-3p	-1.121682
hsa-miR-941	-1.123915
hsa-miR-6501-3p	-1.128293
hsa-miR-1295a	-1.12852
hsa-miR-4757-5p	-1.13082
hsa-miR-6070	-1.130844
hsa-miR-4711-5p	-1.131623
hsa-miR-4451	-1.132189
hsa-miR-6821-3p	-1.13394
hsa-miR-6882-5p	-1.13931
hsa-miR-3918	-1.141428
hsa-miR-3934-3p	-1.14161
hsa-miR-3178	-1.143886
hsa-miR-576-3p	-1.144614
hsa-miR-4517	-1.145922
hsa-miR-3074-5p	-1.152189
hsa-miR-3654	-1.153497
hsa-miR-8080	-1.15435
hsa-miR-7162-3p	-1.154621
hsa-miR-3944-5p	-1.154864
hsa-miR-5684	-1.156105
hsa-miR-1301-5p	-1.159736
hsa-miR-663b	-1.163549
hsa-miR-6868-5p	-1.163827
hsa-miR-323a-5p	-1.173747
hsa-miR-302d-5p	-1.174
hsa-miR-5095	-1.174608
hsa-miR-4727-5p	-1.178049
hsa-miR-4449	-1.182018
hsa-miR-508-5p	-1.197491
hsa-miR-218-2-3p	-1.199286
hsa-miR-365b-5p	-1.205941
hsa-miR-200c-3p	-1.212215
hsa-miR-6729-5p	-1.217162
hsa-miR-3619-5p	-1.223222
hsa-miR-4302	-1.225489
hsa-miR-942-3p	-1.234617
hsa-miR-4319	-1.243489
hsa-miR-6737-5p	-1.249707
hsa-miR-3200-5p	-1.249898
hsa-miR-3180	-1.254862
hsa-miR-34c-3p	-1.255326
hsa-miR-744-5p	-1.257707
hsa-miR-668-5p	-1.258649
hsa-miR-214-3p	-1.259882
hsa-miR-4285	-1.260712
hsa-miR-24-2-5p	-1.268178
hsa-miR-3189-5p	-1.273635
hsa-miR-4293	-1.275032
hsa-miR-596	-1.280645
hsa-miR-4498	-1.28225
hsa-miR-4520-3p	-1.293423
hsa-miR-3124-5p	-1.293721
hsa-miR-4261	-1.313528
hsa-miR-3909	-1.326212
hsa-miR-3661	-1.332182
hsa-miR-6781-3p	-1.335731
hsa-miR-1292-5p	-1.339791
hsa-miR-4519	-1.354183
hsa-miR-339-5p	-1.35508
hsa-miR-1193	-1.356112
hsa-miR-4267	-1.359428
hsa-miR-4469	-1.375148
hsa-miR-3687	-1.386159
hsa-miR-219a-1-3p	-1.39979
hsa-miR-7160-5p	-1.400358
hsa-miR-1909-3p	-1.402987
hsa-miR-934	-1.404924
hsa-miR-6842-3p	-1.408282
hsa-miR-6499-5p	-1.429794
hsa-miR-193b-5p	-1.431055
hsa-miR-323b-3p	-1.446341
hsa-miR-4792	-1.472787
hsa-miR-675-5p	-1.506034
hsa-miR-6872-3p	-1.516924
hsa-miR-4697-5p	-1.533274
hsa-miR-6853-3p	-1.556633
hsa-miR-4479	-1.573484
hsa-miR-3191-3p	-1.578787
hsa-miR-1231	-1.678711
hsa-miR-6894-5p	-1.679761
hsa-miR-1180-5p	-1.935235
