miRNA	value
hsa-miR-4470	-0.700921
hsa-miR-4781-5p	-0.346528
hsa-miR-1913	-0.749151
hsa-miR-378b	-0.332727
hsa-miR-3692-3p	-0.767805
hsa-miR-922	-0.663557
hsa-miR-3605-5p	-0.330194
hsa-miR-216b-5p	-0.789946
hsa-miR-4501	-0.492332
hsa-miR-1199-5p	-0.907794
hsa-miR-6816-3p	-0.2324565
hsa-miR-7854-3p	-0.332241
hsa-miR-4423-3p	-0.550445
hsa-miR-3939	-0.35299
hsa-miR-4633-3p	0.3255521
hsa-miR-378d	-0.5419353
hsa-miR-4783-5p	-0.845194
hsa-miR-218-1-3p	-0.25899795
hsa-miR-3651	-0.198453
hsa-miR-611	-0.884914
hsa-miR-5089-3p	-0.505403
hsa-miR-380-5p	0.1452394
hsa-miR-890	-0.1580531
hsa-miR-628-3p	-0.922083
hsa-miR-6735-5p	-0.549333
hsa-miR-7706	-0.631767
hsa-miR-187-3p	-0.5038078
hsa-miR-6770-5p	-0.938702
hsa-miR-6855-5p	-0.514652
hsa-miR-4691-5p	-0.899936
hsa-miR-6850-3p	-0.706311
hsa-miR-3677-3p	-1.099738
hsa-miR-3201	-0.969825
hsa-miR-4435	-0.686933
hsa-miR-3972	-0.522154
hsa-miR-4436b-3p	0.221655
hsa-miR-4746-5p	-0.909992
hsa-miR-4434	-1.095014
hsa-miR-1283	-0.8008145
hsa-miR-4251	-0.37768
hsa-miR-3121-3p	-0.612942
hsa-miR-3944-3p	-0.692958
hsa-miR-584-3p	-0.5417398
hsa-miR-3176	-0.707818
hsa-miR-758-5p	-0.510243
hsa-miR-3183	-1.041719
hsa-miR-6808-3p	-0.722209
hsa-miR-424-3p	-0.4066325
hsa-miR-1912	-0.79317
hsa-miR-1298-5p	-0.462084
hsa-miR-6793-3p	-0.325629
hsa-miR-6760-5p	-0.4166112
hsa-miR-1291	-0.515769
hsa-miR-4665-5p	-0.835992
hsa-miR-4683	-0.30073
hsa-miR-4489	-0.57373
hsa-miR-6836-5p	-0.579587
hsa-miR-92b-5p	-1.1626
hsa-miR-4492	-1.189664
hsa-miR-27a-5p	-0.5750177
hsa-miR-1910-3p	-0.522452
hsa-miR-873-3p	-0.734269
hsa-miR-296-3p	-0.5758966
hsa-miR-4783-3p	-0.460229
hsa-miR-7158-3p	-0.4335055
hsa-miR-616-3p	-0.3641738
hsa-miR-874-5p	-0.600372
hsa-miR-1251-5p	-0.960712
hsa-miR-4799-5p	-0.809657
hsa-miR-4757-3p	-0.86133
hsa-miR-503-3p	-0.806877
hsa-miR-4751	-0.428153
hsa-miR-6801-5p	-0.781706
hsa-miR-3127-3p	-0.754475
hsa-miR-2110	-0.569354
hsa-miR-452-3p	-0.63531
hsa-miR-5688	-0.04328
hsa-miR-6874-5p	-0.526881
hsa-miR-1266-5p	-0.570272
hsa-miR-4436a	-0.623624
hsa-miR-3690	-0.713149
hsa-miR-4520-2-3p	-0.571934
hsa-miR-138-1-3p	-0.5776074
hsa-miR-4292	-0.656194
hsa-miR-1178-5p	-0.986865
hsa-miR-127-5p	-0.6924837
hsa-miR-938	0.0402414
hsa-miR-7157-5p	-0.44157
hsa-miR-1287-3p	-0.561461
hsa-miR-7112-5p	-0.76245
hsa-miR-6807-3p	-0.794637
hsa-miR-6771-5p	-0.723444
hsa-miR-3175	-1.041068
hsa-miR-4487	-0.819358
hsa-miR-28-3p	-0.6591816
hsa-miR-4663	-0.056576
hsa-miR-3135a	-1.337786
hsa-miR-4266	0.1579526
hsa-miR-4485-3p	-0.3081796
hsa-miR-511-3p	-0.3787604
hsa-miR-6749-3p	-1.193188
hsa-miR-941	-1.029214
hsa-miR-6501-3p	-0.543339
hsa-miR-1295a	-0.569233
hsa-miR-4757-5p	-0.3332075
hsa-miR-6070	-0.990081
hsa-miR-4711-5p	-0.904731
hsa-miR-4451	-0.491859
hsa-miR-6821-3p	-1.144245
hsa-miR-6882-5p	-0.530644
hsa-miR-3918	-0.855126
hsa-miR-3934-3p	-0.580136
hsa-miR-3178	-0.508953
hsa-miR-576-3p	-0.2057585
hsa-miR-4517	-0.1964115
hsa-miR-3074-5p	-0.2570411
hsa-miR-3654	-0.547334
hsa-miR-8080	-0.605119
hsa-miR-7162-3p	-0.670346
hsa-miR-3944-5p	-0.582865
hsa-miR-5684	-0.62868492
hsa-miR-1301-5p	-0.45008485
hsa-miR-663b	-0.847604
hsa-miR-6868-5p	-0.631375
hsa-miR-323a-5p	-0.0774689
hsa-miR-302d-5p	-0.5083947
hsa-miR-5095	-0.88132
hsa-miR-4727-5p	-0.629889
hsa-miR-4449	-0.904124
hsa-miR-508-5p	-0.379902
hsa-miR-218-2-3p	-0.4515081
hsa-miR-365b-5p	-0.243822
hsa-miR-200c-3p	-1.044653
hsa-miR-6729-5p	-0.175674
hsa-miR-3619-5p	-0.63453
hsa-miR-4302	-0.4675735
hsa-miR-942-3p	-0.4603563
hsa-miR-4319	-0.487179
hsa-miR-6737-5p	-0.553009
hsa-miR-3200-5p	-0.368354
hsa-miR-3180	-0.671179
hsa-miR-34c-3p	-0.7145318
hsa-miR-744-5p	-0.681611
hsa-miR-668-5p	-0.2803264
hsa-miR-214-3p	-1.278815
hsa-miR-4285	-0.41386
hsa-miR-24-2-5p	-0.6343416
hsa-miR-3189-5p	-0.932288
hsa-miR-4293	-0.747598
hsa-miR-596	-0.622396
hsa-miR-4498	-0.447199
hsa-miR-4520-3p	-0.5829984
hsa-miR-3124-5p	-0.7202907
hsa-miR-4261	-0.3816024
hsa-miR-3909	-0.5349719
hsa-miR-3661	-0.351123
hsa-miR-6781-3p	-0.801476
hsa-miR-1292-5p	-1.145598
hsa-miR-4519	-0.3847876
hsa-miR-339-5p	-0.2887625
hsa-miR-1193	-0.812812
hsa-miR-4267	-1.216931
hsa-miR-4469	-1.058966
hsa-miR-3687	-1.001484
hsa-miR-219a-1-3p	-0.904592
hsa-miR-7160-5p	-1.031957
hsa-miR-1909-3p	-0.857408
hsa-miR-934	-0.311556
hsa-miR-6842-3p	-0.995796
hsa-miR-6499-5p	-0.581677
hsa-miR-193b-5p	-0.806806
hsa-miR-323b-3p	-1.06672
hsa-miR-4792	-0.903955
hsa-miR-675-5p	-0.945396
hsa-miR-6872-3p	-0.622622
hsa-miR-4697-5p	-1.052341
hsa-miR-6853-3p	-1.165148
hsa-miR-4479	-1.059674
hsa-miR-3191-3p	-1.504644
hsa-miR-1231	-1.533293
hsa-miR-6894-5p	-0.651032
hsa-miR-1180-5p	-1.355831
