miRNA	value
hsa-miR-4783-5p	-1.293111
hsa-miR-218-1-3p	-1.653714
hsa-miR-3651	-0.197692
hsa-miR-611	-1.68109
hsa-miR-5089-3p	-1.879043
hsa-miR-380-5p	-0.8748263
hsa-miR-890	0.18811854
hsa-miR-628-3p	-2.026823
hsa-miR-6735-5p	-2.095458
hsa-miR-7706	-1.222063
hsa-miR-187-3p	-0.73364759
hsa-miR-6770-5p	-1.369556
hsa-miR-6855-5p	-1.3012378
hsa-miR-4691-5p	-0.784504
hsa-miR-6850-3p	-2.77849
hsa-miR-3677-3p	-0.07908
hsa-miR-3201	-1.84039
hsa-miR-4435	-1.454311
hsa-miR-3972	-0.4325418
hsa-miR-4436b-3p	-1.441303
hsa-miR-4746-5p	-2.9019
hsa-miR-4434	-1.948672
hsa-miR-1283	-1.100319
hsa-miR-4251	-0.353413
hsa-miR-3121-3p	-2.582
hsa-miR-3944-3p	-0.904108
hsa-miR-584-3p	-0.4437459
hsa-miR-3176	-1.520067
hsa-miR-758-5p	-1.432561
hsa-miR-3183	-1.927375
hsa-miR-6808-3p	-0.6350377
hsa-miR-424-3p	-1.292604
hsa-miR-1912	-2.29665
hsa-miR-1298-5p	-0.771054
hsa-miR-6793-3p	-1.433255
hsa-miR-6760-5p	-0.420525
hsa-miR-1291	-1.789759
hsa-miR-4665-5p	-0.201075
hsa-miR-4683	-1.798405
hsa-miR-4489	-1.905061
hsa-miR-6836-5p	-2.194194
hsa-miR-92b-5p	0.004253
hsa-miR-4492	-1.586902
hsa-miR-27a-5p	-0.22407
hsa-miR-1910-3p	-0.681002
hsa-miR-873-3p	-0.6358239
hsa-miR-296-3p	-1.243052
hsa-miR-4783-3p	0.777164
hsa-miR-7158-3p	-1.449796
hsa-miR-616-3p	-0.967112
hsa-miR-874-5p	-2.058772
hsa-miR-1251-5p	-2.40714
hsa-miR-4799-5p	-1.84274
hsa-miR-4757-3p	-0.655848
hsa-miR-503-3p	-2.092019
hsa-miR-4751	-0.681065
hsa-miR-6801-5p	0.096258
hsa-miR-3127-3p	1.02673
hsa-miR-2110	-2.141864
hsa-miR-452-3p	-1.638478
hsa-miR-5688	-1.731282
hsa-miR-6874-5p	-1.111302
hsa-miR-1266-5p	-0.515065
hsa-miR-4436a	-2.083379
hsa-miR-3690	-1.19130123
hsa-miR-4520-2-3p	-0.745523
hsa-miR-138-1-3p	-1.1008872
hsa-miR-4292	0.278035
hsa-miR-1178-5p	-0.610855
hsa-miR-127-5p	-0.9266892
hsa-miR-938	-1.618687
hsa-miR-7157-5p	-1.191332
hsa-miR-1287-3p	-0.542906
hsa-miR-7112-5p	-1.166525
hsa-miR-6807-3p	-0.845137
hsa-miR-6771-5p	-0.9953587
hsa-miR-3175	-1.398341
hsa-miR-4487	0.094011
hsa-miR-28-3p	-0.7506648
hsa-miR-4663	-2.208475
hsa-miR-3135a	-0.2556316
hsa-miR-4266	-1.016221
hsa-miR-4485-3p	-2.26914
hsa-miR-511-3p	-1.473539
hsa-miR-6749-3p	-0.5319089
hsa-miR-941	-1.904053
hsa-miR-6501-3p	0.026704
hsa-miR-1295a	-1.131923
hsa-miR-4757-5p	-1.901562
hsa-miR-6070	-1.940907
hsa-miR-4711-5p	-2.24567
hsa-miR-4451	-1.123208
hsa-miR-6821-3p	-0.702547
hsa-miR-6882-5p	-2.51121
hsa-miR-3918	-0.55184694
hsa-miR-3934-3p	-1.227039
hsa-miR-3178	-1.582005
hsa-miR-576-3p	-1.653955
hsa-miR-4517	-2.043405
hsa-miR-3074-5p	-0.213879
hsa-miR-3654	-1.615931
hsa-miR-8080	-1.689326
hsa-miR-7162-3p	-1.611126
hsa-miR-3944-5p	-2.17977
hsa-miR-5684	-1.999537
hsa-miR-1301-5p	-1.279605
hsa-miR-663b	-1.350207
hsa-miR-6868-5p	-1.3415077
hsa-miR-323a-5p	-1.497304
hsa-miR-302d-5p	-1.444835
hsa-miR-5095	-2.042102
hsa-miR-4727-5p	-1.653181
hsa-miR-4449	-0.690568
hsa-miR-508-5p	-0.6475368
hsa-miR-218-2-3p	-2.4094
hsa-miR-365b-5p	-1.773937
hsa-miR-200c-3p	-1.979255
hsa-miR-6729-5p	-1.858995
hsa-miR-3619-5p	-1.820284
hsa-miR-4302	-0.5779937
hsa-miR-942-3p	-1.432408
hsa-miR-4319	-1.825663
hsa-miR-6737-5p	-1.221283
hsa-miR-3200-5p	-0.20599
hsa-miR-3180	-1.975238
hsa-miR-34c-3p	-1.622112
hsa-miR-744-5p	-0.428561
hsa-miR-668-5p	-1.0707258
hsa-miR-214-3p	-0.659073
hsa-miR-4285	-2.184645
hsa-miR-24-2-5p	-1.7905803
hsa-miR-3189-5p	-1.09271325
hsa-miR-4293	-2.002557
hsa-miR-596	-0.7603582
hsa-miR-4498	-1.877577
hsa-miR-4520-3p	-0.514721
hsa-miR-3124-5p	-1.074017
hsa-miR-4261	-0.4798718
hsa-miR-3909	-0.68426
hsa-miR-3661	-2.148672
hsa-miR-6781-3p	-2.106061
hsa-miR-1292-5p	-2.62228
hsa-miR-4519	-1.785568
hsa-miR-339-5p	-0.31190337
hsa-miR-1193	-0.937391
hsa-miR-4267	-2.014574
hsa-miR-4469	-1.836303
hsa-miR-3687	-1.185686
hsa-miR-219a-1-3p	-1.009424
hsa-miR-7160-5p	-0.730245
hsa-miR-1909-3p	-2.036429
hsa-miR-934	-1.841897
hsa-miR-6842-3p	-2.72895
hsa-miR-6499-5p	-1.634109
hsa-miR-193b-5p	-1.0092154
hsa-miR-323b-3p	-2.61408
hsa-miR-4792	-0.60828
hsa-miR-675-5p	-1.6457856
hsa-miR-6872-3p	-1.384974
hsa-miR-4697-5p	-0.876544
hsa-miR-6853-3p	-1.685714
hsa-miR-4479	-1.576352
hsa-miR-3191-3p	-2.43994
hsa-miR-1231	-1.641262
hsa-miR-6894-5p	-0.508134
hsa-miR-1180-5p	-1.837837
