
hsa-miR-33a*	-4.11076
hsa-miR-1302	-1.795594
hsa-miR-548b-3p	-0.2382032
hsa-miR-193a-5p	2.31012
hsa-miR-95	-1.441934
hsa-miR-342-3p	6.78062
hsa-miR-3200-5p	-2.993965
hsa-miR-4271	183.7307
hsa-miR-503	-3.565105
hsa-miR-199b-5p	2.62032
hsa-miR-148b	11.0146
hsa-miR-148a	77.2635
hsa-miR-449b	19.16967
hsa-miR-629*	7.44921
hsa-miR-3119	-1.224318
hsa-miR-3118	-1.164115
hsa-miR-3117	-0.849063
hsa-miR-3116	-3.74949
hsa-miR-3115	0.5823262
hsa-miR-1225-5p	6074.88
hsa-miR-3647-5p	28.63803
hsa-miR-193a-3p	-0.21732
hsa-miR-502-3p	-0.6783426
hsa-miR-200b	-2.173096
hsa-miR-200c	-5.67654
hsa-miR-548c-3p	2.4259149
hsa-miR-3679-3p	8.85459
hsa-miR-490-3p	-2.96896
hsa-miR-877*	23.02037
hsa-miR-146b-3p	-2.981735
hsa-miR-425*	10.40172
hsa-miR-3199	-2.44996
hsa-miR-335*	4.008813
hsa-miR-371-5p	37.55394
hsa-miR-129-5p	24.603
hsa-miR-576-5p	3.388428
hsa-miR-135b*	-1.40464455
hsa-miR-106a*	-0.0674577
hsa-miR-1825	48.1671
hsa-miR-498	25.96308
hsa-miR-34b*	2.329949
hsa-miR-34c-3p	-5.8897
hsa-miR-106b*	-4.254092
hsa-miR-499-5p	0.4159695
hsa-miR-518c*	0.3927
hsa-miR-1234	35.8062
hsa-miR-4299	13.91447
hsa-miR-4298	428.347
hsa-miR-4261	-3.417934
hsa-miR-4295	-1.812721
hsa-miR-4294	4.42423
hsa-miR-4297	3.96277
hsa-miR-124*	-4.02808
hsa-miR-4291	3.023056
hsa-miR-1236	-0.52052
hsa-miR-4293	-5.05737
hsa-miR-4292	-3.02948
hsa-miR-1243	-0.4774817
hsa-miR-1237	12.01501
hsa-miR-1245	-1.369112
hsa-miR-1244	0.115531
hsa-miR-1247	-1.965431
hsa-miR-1246	2099.3403
hsa-miR-1249	130.638
hsa-miR-26a-2*	1.415962
hsa-miR-450b-3p	0.088256
hsa-miR-519e*	0.23412
hsa-miR-4319	-2.9087
hsa-miR-29b-2*	21.25595
hsa-miR-532-5p	1.1789167
hsa-miR-1231	-8.38908
hsa-miR-4259	6.49585
hsa-let-7e*	-1.62489
hsa-miR-4258	-0.745001
hsa-miR-4267	-4.94928
hsa-miR-3920	1.981415
hsa-miR-301b	-1.6970477
hsa-miR-454*	3.890967
hsa-miR-520a-5p	-1.2453453
hsa-miR-432	22.5133
hsa-miR-1208	20.6721
hsa-miR-3659	1.354118
hsa-miR-3675-3p	6.4506
hsa-miR-124	-4.63479
hsa-miR-126	8.55935
hsa-miR-128	6.66395
